Gene	Transcript	FDR	P-Value	Number of species included	Number of Sites under positive Selection	Jalview protein alignment	Protein Alignment (interleaved)
2727793109	2727793109	1	1	13	6	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793109/Ramlibacter_MAG/2727793109_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793109/Ramlibacter_MAG/2727793109_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793619	2727793619	1	1	14	6	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793619/Ramlibacter_MAG/2727793619_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793619/Ramlibacter_MAG/2727793619_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792533	2727792533	1	1	11	4	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792533/Ramlibacter_MAG/2727792533_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792533/Ramlibacter_MAG/2727792533_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793302	2727793302	1	1	16	1	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793302/Ramlibacter_MAG/2727793302_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793302/Ramlibacter_MAG/2727793302_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791076	2727791076	1	1	6	0	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791076/Ramlibacter_MAG/2727791076_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791076/Ramlibacter_MAG/2727791076_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792774	2727792774	1	1	12	3	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792774/Ramlibacter_MAG/2727792774_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792774/Ramlibacter_MAG/2727792774_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792388	2727792388	1	1	9	2	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792388/Ramlibacter_MAG/2727792388_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792388/Ramlibacter_MAG/2727792388_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791530	2727791530	1	1	7	1	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791530/Ramlibacter_MAG/2727791530_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791530/Ramlibacter_MAG/2727791530_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793673	2727793673	1	1	20	1	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793673/Ramlibacter_MAG/2727793673_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793673/Ramlibacter_MAG/2727793673_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791765	2727791765	1	1	16	1	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791765/Ramlibacter_MAG/2727791765_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791765/Ramlibacter_MAG/2727791765_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727790988	2727790988	1	1	6	0	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727790988/Ramlibacter_MAG/2727790988_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727790988/Ramlibacter_MAG/2727790988_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791704	2727791704	1	1	16	8	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791704/Ramlibacter_MAG/2727791704_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791704/Ramlibacter_MAG/2727791704_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791315	2727791315	1	1	16	0	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791315/Ramlibacter_MAG/2727791315_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791315/Ramlibacter_MAG/2727791315_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791705	2727791705	1	1	16	5	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791705/Ramlibacter_MAG/2727791705_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791705/Ramlibacter_MAG/2727791705_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791089	2727791089	1	1	17	1	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791089/Ramlibacter_MAG/2727791089_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791089/Ramlibacter_MAG/2727791089_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793391	2727793391	1	1	12	0	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793391/Ramlibacter_MAG/2727793391_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793391/Ramlibacter_MAG/2727793391_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791857	2727791857	1	1	11	4	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791857/Ramlibacter_MAG/2727791857_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791857/Ramlibacter_MAG/2727791857_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727794342	2727794342	1	1	16	14	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794342/Ramlibacter_MAG/2727794342_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794342/Ramlibacter_MAG/2727794342_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792485	2727792485	1	1	14	6	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792485/Ramlibacter_MAG/2727792485_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792485/Ramlibacter_MAG/2727792485_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792670	2727792670	1	1	20	0	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792670/Ramlibacter_MAG/2727792670_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792670/Ramlibacter_MAG/2727792670_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791840	2727791840	1	1	3	3	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791840/Ramlibacter_MAG/2727791840_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791840/Ramlibacter_MAG/2727791840_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791629	2727791629	1	1	14	14	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791629/Ramlibacter_MAG/2727791629_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791629/Ramlibacter_MAG/2727791629_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792603	2727792603	1	1	11	2	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792603/Ramlibacter_MAG/2727792603_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792603/Ramlibacter_MAG/2727792603_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793324	2727793324	1	1	16	9	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793324/Ramlibacter_MAG/2727793324_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793324/Ramlibacter_MAG/2727793324_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791776	2727791776	1	1	18	0	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791776/Ramlibacter_MAG/2727791776_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791776/Ramlibacter_MAG/2727791776_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791825	2727791825	1	1	20	1	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791825/Ramlibacter_MAG/2727791825_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791825/Ramlibacter_MAG/2727791825_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791722	2727791722	1	1	16	5	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791722/Ramlibacter_MAG/2727791722_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791722/Ramlibacter_MAG/2727791722_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791809	2727791809	1	1	16	8	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791809/Ramlibacter_MAG/2727791809_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791809/Ramlibacter_MAG/2727791809_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791529	2727791529	1	1	16	0	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791529/Ramlibacter_MAG/2727791529_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791529/Ramlibacter_MAG/2727791529_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793249	2727793249	1	1	19	0	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793249/Ramlibacter_MAG/2727793249_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793249/Ramlibacter_MAG/2727793249_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791748	2727791748	1	1	5	0	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791748/Ramlibacter_MAG/2727791748_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791748/Ramlibacter_MAG/2727791748_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792017	2727792017	1	1	16	6	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792017/Ramlibacter_MAG/2727792017_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792017/Ramlibacter_MAG/2727792017_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793078	2727793078	1	1	20	0	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793078/Ramlibacter_MAG/2727793078_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793078/Ramlibacter_MAG/2727793078_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791095	2727791095	1	1	8	1	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791095/Ramlibacter_MAG/2727791095_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791095/Ramlibacter_MAG/2727791095_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793232	2727793232	1	1	6	6	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793232/Ramlibacter_MAG/2727793232_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793232/Ramlibacter_MAG/2727793232_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793248	2727793248	1	1	17	1	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793248/Ramlibacter_MAG/2727793248_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793248/Ramlibacter_MAG/2727793248_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793646	2727793646	1	1	20	5	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793646/Ramlibacter_MAG/2727793646_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793646/Ramlibacter_MAG/2727793646_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792598	2727792598	1	1	11	2	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792598/Ramlibacter_MAG/2727792598_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792598/Ramlibacter_MAG/2727792598_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792621	2727792621	1	1	14	0	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792621/Ramlibacter_MAG/2727792621_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792621/Ramlibacter_MAG/2727792621_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727790965	2727790965	1	1	16	0	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727790965/Ramlibacter_MAG/2727790965_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727790965/Ramlibacter_MAG/2727790965_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791775	2727791775	1	1	11	0	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791775/Ramlibacter_MAG/2727791775_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791775/Ramlibacter_MAG/2727791775_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792587	2727792587	1	1	15	7	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792587/Ramlibacter_MAG/2727792587_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792587/Ramlibacter_MAG/2727792587_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791307	2727791307	1	1	5	2	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791307/Ramlibacter_MAG/2727791307_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791307/Ramlibacter_MAG/2727791307_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792426	2727792426	1	1	20	9	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792426/Ramlibacter_MAG/2727792426_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792426/Ramlibacter_MAG/2727792426_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791836	2727791836	1	1	16	2	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791836/Ramlibacter_MAG/2727791836_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791836/Ramlibacter_MAG/2727791836_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
